Count of Victims,Age Group,Sex,Method of Killing,Domestic Abuse,Recorded Date,Homicide Offence Type,Solved Status,Borough,Officer Observed Ethnicity,ageAv,age,gender,ethnicity,solved,Month,Year
1,25 to 34,Male,Knife or Sharp Implement,Not Domestic Abuse,May-14,Murder,Solved,Barking & Dagenham,Black,3,3,1,1,1,May,2014
1,20 to 24,Male,Other Methods Of Killing,Not Domestic Abuse,Jun-14,Murder,Solved,Barking & Dagenham,White,2,2,1,0,1,Jun,2014
1,20 to 24,Male,Other Methods Of Killing,Not Domestic Abuse,Sep-14,Murder,Solved,Barking & Dagenham,White,2,2,1,0,1,Sep,2014
1,20 to 24,Female,Knife or Sharp Implement,Not Domestic Abuse,Jun-14,Murder,Solved,Enfield,White,2,2,2,0,1,Jun,2014
1,45 to 54,Male,Blunt Implement,Not Domestic Abuse,Sep-14,Murder,Solved,Enfield,White,5,5,1,0,1,Sep,2014
1,65 and over,Female,Knife or Sharp Implement,Not Domestic Abuse,Sep-14,Murder,Solved,Enfield,White,7,7,2,0,1,Sep,2014
1,20 to 24,Male,Knife or Sharp Implement,Not Domestic Abuse,Nov-14,Murder,Solved,Enfield,Black,2,2,1,1,1,Nov,2014
1,45 to 54,Male,Other Methods Of Killing,Not Domestic Abuse,Nov-14,Manslaughter,Solved,Enfield,White,5,5,1,0,1,Nov,2014
1,45 to 54,Male,Knife or Sharp Implement,Not Domestic Abuse,Dec-14,Murder,Solved,Enfield,White,5,5,1,0,1,Dec,2014
1,25 to 34,Female,Knife or Sharp Implement,Domestic Abuse,Jan-14,Murder,Solved,Newham,White,3,3,2,0,1,Jan,2014
1,25 to 34,Male,Knife or Sharp Implement,Not Domestic Abuse,Feb-14,Murder,Solved,Newham,Asian,3,3,1,2,1,Feb,2014
1,20 to 24,Male,Knife or Sharp Implement,Domestic Abuse,Mar-14,Murder,Solved,Newham,Asian,2,2,1,2,1,Mar,2014
1,45 to 54,Male,Knife or Sharp Implement,Not Domestic Abuse,Jul-14,Murder,Solved,Ealing,White,5,5,1,0,1,Jul,2014
1,65 and over,Male,Knife or Sharp Implement,Not Domestic Abuse,Nov-14,Murder,Solved,Newham,White,7,7,1,0,1,Nov,2014
1,45 to 54,Female,Blunt Implement,Not Domestic Abuse,Jan-14,Murder,Solved,Kensington & Chelsea,White,5,5,2,0,1,Jan,2014
1,35 to 44 ,Male,"Physical Assault, no weapon",Not Domestic Abuse,Jul-14,Murder,Unsolved,Kensington & Chelsea,White,4,4,1,0,0,Jul,2014
1,55 to 64,Male,Knife or Sharp Implement,Not Domestic Abuse,Aug-14,Murder,Solved,Kensington & Chelsea,Black,6,6,1,1,1,Aug,2014
1,20 to 24,Male,Other Methods Of Killing,Not Domestic Abuse,Nov-14,Corporate Manslaughter,Solved,Kensington & Chelsea,White,2,2,1,0,1,Nov,2014
1,13 to 19,Male,Knife or Sharp Implement,Not Domestic Abuse,Feb-14,Murder,Solved,Westminster,Other,1,1,1,3,1,Feb,2014
1,25 to 34,Female,Other Methods Of Killing,Domestic Abuse,Feb-14,Manslaughter,Unsolved,Westminster,White,3,3,2,0,0,Feb,2014
1,65 and over,Male,Other Methods Of Killing,Not Domestic Abuse,May-14,Corporate Manslaughter,Solved,Westminster,Asian,7,7,1,2,1,May,2014
1,65 and over,Male,Knife or Sharp Implement,Domestic Abuse,Dec-14,Murder,Solved,Westminster,White,7,7,1,0,1,Dec,2014
1,25 to 34,Male,Knife or Sharp Implement,Not Domestic Abuse,Dec-14,Murder,Unsolved,Westminster,White,3,3,1,0,0,Dec,2014
1,65 and over,Male,Blunt Implement,Not Domestic Abuse,May-15,Murder,Solved,Wandsworth,Other,7,7,1,3,1,May,2015
1,65 and over,Male,Knife or Sharp Implement,Domestic Abuse,Jun-15,Murder,Solved,Wandsworth,White,7,7,1,0,1,Jun,2015
1,55 to 64,Male,"Physical Assault, no weapon",Not Domestic Abuse,Feb-15,Manslaughter,Solved,Ealing,White,6,6,1,0,1,Feb,2015
1,25 to 34,Female,"Physical Assault, no weapon",Domestic Abuse,Aug-15,Murder,Solved,Hounslow,White,3,3,2,0,1,Aug,2015
1,35 to 44 ,Female,Knife or Sharp Implement,Domestic Abuse,Jan-15,Murder,Solved,Hillingdon,Black,4,4,2,1,1,Jan,2015
1,35 to 44 ,Male,Shooting,Not Domestic Abuse,Feb-15,Murder,Unsolved,Hillingdon,Other,4,4,1,3,0,Feb,2015
1,25 to 34,Female,Knife or Sharp Implement,Domestic Abuse,Mar-15,Murder,Solved,Hillingdon,White,3,3,2,0,1,Mar,2015
1,20 to 24,Male,Knife or Sharp Implement,Not Domestic Abuse,Oct-15,Murder,Solved,Hillingdon,White,2,2,1,0,1,Oct,2015
1,13 to 19,Male,Knife or Sharp Implement,Not Domestic Abuse,Nov-15,Murder,Solved,Hillingdon,White,1,1,1,0,1,Nov,2015
1,45 to 54,Female,Knife or Sharp Implement,Not Domestic Abuse,Nov-15,Murder,Solved,Hillingdon,White,5,5,2,0,1,Nov,2015
1,35 to 44 ,Male,"Physical Assault, no weapon",Not Domestic Abuse,Jan-15,Murder,Solved,Lambeth,White,4,4,1,0,1,Jan,2015
1,55 to 64,Male,Other Methods Of Killing,Not Domestic Abuse,Feb-15,Murder,Unsolved,Lambeth,White,6,6,1,0,0,Feb,2015
1,20 to 24,Male,Shooting,Not Domestic Abuse,Jun-15,Murder,Solved,Lambeth,Black,2,2,1,1,1,Jun,2015
1,13 to 19,Male,Other Methods Of Killing,Not Domestic Abuse,Aug-15,Murder,Solved,Lambeth,Black,1,1,1,1,1,Aug,2015
1,45 to 54,Male,Blunt Implement,Not Domestic Abuse,Aug-15,Murder,Unsolved,Lambeth,White,5,5,1,0,0,Aug,2015
1,65 and over,Male,Other Methods Of Killing,Not Domestic Abuse,Sep-15,Manslaughter,Solved,Lambeth,Asian,7,7,1,2,1,Sep,2015
1,45 to 54,Male,Other Methods Of Killing,Domestic Abuse,Oct-15,Murder,Unsolved,Lambeth,White,5,5,1,0,0,Oct,2015
1,55 to 64,Female,Knife or Sharp Implement,Domestic Abuse,Feb-15,Murder,Solved,Merton,White,6,6,2,0,1,Feb,2015
1,25 to 34,Male,Knife or Sharp Implement,Not Domestic Abuse,Nov-15,Murder,Solved,Merton,Asian,3,3,1,2,1,Nov,2015
1,65 and over,Male,"Physical Assault, no weapon",Not Domestic Abuse,Jan-15,Manslaughter,Solved,Brent,Black,7,7,1,1,1,Jan,2015
1,25 to 34,Male,Knife or Sharp Implement,Not Domestic Abuse,Mar-15,Murder,Solved,Brent,White,3,3,1,0,1,Mar,2015
1,45 to 54,Male,Shooting,Not Domestic Abuse,Apr-15,Murder,Solved,Brent,Other,5,5,1,3,1,Apr,2015
1,55 to 64,Male,Knife or Sharp Implement,Not Domestic Abuse,Jun-15,Murder,Solved,Brent,Black,6,6,1,1,1,Jun,2015
1,20 to 24,Male,Shooting,Not Domestic Abuse,Jul-15,Murder,Solved,Brent,Black,2,2,1,1,1,Jul,2015
1,35 to 44 ,Female,Knife or Sharp Implement,Domestic Abuse,Oct-15,Murder,Solved,Brent,Asian,4,4,2,2,1,Oct,2015
1,45 to 54,Female,Knife or Sharp Implement,Not Domestic Abuse,Oct-15,Murder,Solved,Ealing,Asian,5,5,2,2,1,Oct,2015
1,20 to 24,Male,Knife or Sharp Implement,Not Domestic Abuse,Nov-15,Murder,Solved,Brent,Black,2,2,1,1,1,Nov,2015
1,13 to 19,Male,Knife or Sharp Implement,Not Domestic Abuse,Nov-15,Murder,Solved,Ealing,Black,1,1,1,1,1,Nov,2015
1,25 to 34,Female,Knife or Sharp Implement,Domestic Abuse,Jan-15,Murder,Solved,Harrow,White,3,3,2,0,1,Jan,2015
1,25 to 34,Female,"Physical Assault, no weapon",Not Domestic Abuse,Aug-15,Murder,Solved,Harrow,Black,3,3,2,1,1,Aug,2015
1,65 and over,Male,"Physical Assault, no weapon",Domestic Abuse,Nov-15,Murder,Solved,Harrow,Asian,7,7,1,2,1,Nov,2015
1,25 to 34,Male,"Physical Assault, no weapon",Not Domestic Abuse,May-15,Murder,Solved,Camden,Black,3,3,1,1,1,May,2015
1,55 to 64,Male,Blunt Implement,Not Domestic Abuse,Oct-15,Murder,Solved,Barnet,White,6,6,1,0,1,Oct,2015
1,45 to 54,Male,Knife or Sharp Implement,Not Domestic Abuse,Dec-15,Murder,Solved,Barnet,White,5,5,1,0,1,Dec,2015
1,35 to 44 ,Male,Knife or Sharp Implement,Not Domestic Abuse,Jan-15,Murder,Solved,Ealing,Asian,4,4,1,2,1,Jan,2015
1,45 to 54,Male,Blunt Implement,Not Domestic Abuse,Mar-15,Murder,Solved,Ealing,White,5,5,1,0,1,Mar,2015
1,25 to 34,Female,Other Methods Of Killing,Not Domestic Abuse,Jun-15,Manslaughter,Solved,Ealing,Asian,3,3,2,2,1,Jun,2015
1,35 to 44 ,Female,Blunt Implement,Not Domestic Abuse,Jul-15,Murder,Solved,Ealing,Black,4,4,2,1,1,Jul,2015
1,13 to 19,Male,Knife or Sharp Implement,Not Domestic Abuse,Oct-15,Murder,Solved,Ealing,Black,1,1,1,1,1,Oct,2015
1,45 to 54,Female,Knife or Sharp Implement,Domestic Abuse,Dec-15,Murder,Solved,Ealing,Asian,5,5,2,2,1,Dec,2015
1,45 to 54,Male,Blunt Implement,Not Domestic Abuse,Jan-15,Murder,Solved,Islington,White,5,5,1,0,1,Jan,2015
1,45 to 54,Male,Blunt Implement,Not Domestic Abuse,Jan-15,Murder,Solved,Islington,White,5,5,1,0,1,Jan,2015
1,13 to 19,Male,Knife or Sharp Implement,Not Domestic Abuse,Feb-15,Murder,Solved,Islington,White,1,1,1,0,1,Feb,2015
1,13 to 19,Male,Knife or Sharp Implement,Not Domestic Abuse,Jun-15,Murder,Solved,Islington,Black,1,1,1,1,1,Jun,2015
1,45 to 54,Male,Other Methods Of Killing,Not Domestic Abuse,Jul-15,Murder,Solved,Islington,White,5,5,1,0,1,Jul,2015
1,65 and over,Male,Other Methods Of Killing,Not Domestic Abuse,Oct-15,Murder,Solved,Islington,White,7,7,1,0,1,Oct,2015
1,13 to 19,Male,Knife or Sharp Implement,Not Domestic Abuse,Nov-15,Murder,Solved,Islington,White,1,1,1,0,1,Nov,2015
1,35 to 44 ,Male,Knife or Sharp Implement,Not Domestic Abuse,Dec-15,Murder,Solved,Islington,White,4,4,1,0,1,Dec,2015
1,13 to 19,Male,Knife or Sharp Implement,Not Domestic Abuse,Jan-15,Murder,Solved,Haringey,Black,1,1,1,1,1,Jan,2015
1,0 to 12,Male,Other Methods Of Killing,Not Domestic Abuse,Jan-15,Murder,Solved,Haringey,White,0,0,1,0,1,Jan,2015
1,45 to 54,Male,Knife or Sharp Implement,Not Domestic Abuse,Mar-15,Murder,Solved,Haringey,White,5,5,1,0,1,Mar,2015
1,20 to 24,Male,Knife or Sharp Implement,Not Domestic Abuse,Jun-15,Murder,Solved,Haringey,Black,2,2,1,1,1,Jun,2015
1,35 to 44 ,Male,Shooting,Not Domestic Abuse,Jul-15,Murder,Unsolved,Ealing,White,4,4,1,0,0,Jul,2015
1,25 to 34,Male,Blunt Implement,Not Domestic Abuse,Nov-15,Murder,Solved,Haringey,White,3,3,1,0,1,Nov,2015
1,13 to 19,Male,Knife or Sharp Implement,Not Domestic Abuse,Dec-15,Murder,Solved,Haringey,Black,1,1,1,1,1,Dec,2015
1,20 to 24,Male,Shooting,Not Domestic Abuse,Apr-15,Murder,Unsolved,Southwark,Black,2,2,1,1,0,Apr,2015
1,20 to 24,Male,"Physical Assault, no weapon",Not Domestic Abuse,Jun-15,Murder,Solved,Southwark,White,2,2,1,0,1,Jun,2015
1,45 to 54,Female,"Physical Assault, no weapon",Not Domestic Abuse,Jun-15,Murder,Solved,Southwark,White,5,5,2,0,1,Jun,2015
1,13 to 19,Male,Knife or Sharp Implement,Not Domestic Abuse,Sep-15,Murder,Solved,Southwark,Black,1,1,1,1,1,Sep,2015
1,13 to 19,Male,Knife or Sharp Implement,Not Domestic Abuse,Jun-15,Murder,Solved,Lewisham,Black,1,1,1,1,1,Jun,2015
1,65 and over,Female,Blunt Implement,Domestic Abuse,Jul-15,Murder,Solved,Lewisham,Asian,7,7,2,2,1,Jul,2015
1,13 to 19,Male,Knife or Sharp Implement,Not Domestic Abuse,Sep-15,Murder,Solved,Lewisham,Black,1,1,1,1,1,Sep,2015
1,13 to 19,Male,Not known/Not Recorded ,Not Domestic Abuse,Sep-15,Manslaughter,Solved,Lewisham,White,1,1,1,0,1,Sep,2015
1,20 to 24,Male,Shooting,Not Domestic Abuse,Feb-15,Murder,Solved,Greenwich,Black,2,2,1,1,1,Feb,2015
1,55 to 64,Female,Knife or Sharp Implement,Domestic Abuse,Feb-15,Murder,Solved,Greenwich,White,6,6,2,0,1,Feb,2015
1,25 to 34,Male,Knife or Sharp Implement,Not Domestic Abuse,Jun-15,Murder,Solved,Greenwich,Black,3,3,1,1,1,Jun,2015
1,20 to 24,Male,Knife or Sharp Implement,Not Domestic Abuse,Aug-15,Murder,Solved,Greenwich,Black,2,2,1,1,1,Aug,2015
1,25 to 34,Male,Blunt Implement,Not Domestic Abuse,Sep-15,Murder,Unsolved,Ealing,White,3,3,1,0,0,Sep,2015
1,55 to 64,Male,Knife or Sharp Implement,Not Domestic Abuse,Dec-15,Murder,Solved,Greenwich,White,6,6,1,0,1,Dec,2015
1,35 to 44 ,Male,"Physical Assault, no weapon",Not Domestic Abuse,Dec-15,Murder,Solved,Greenwich,White,4,4,1,0,1,Dec,2015
1,65 and over,Male,Blunt Implement,Not Domestic Abuse,Jun-15,Murder,Solved,Bexley,White,7,7,1,0,1,Jun,2015
1,25 to 34,Male,Knife or Sharp Implement,Not Domestic Abuse,Nov-15,Murder,Solved,Bexley,White,3,3,1,0,1,Nov,2015
1,35 to 44 ,Male,"Physical Assault, no weapon",Not Domestic Abuse,Jan-15,Murder,Solved,Tower Hamlets,White,4,4,1,0,1,Jan,2015
1,65 and over,Male,Knife or Sharp Implement,Domestic Abuse,Aug-15,Murder,Solved,Tower Hamlets,Asian,7,7,1,2,1,Aug,2015
1,35 to 44 ,Male,"Physical Assault, no weapon",Domestic Abuse,Sep-15,Murder,Solved,Tower Hamlets,Asian,4,4,1,2,1,Sep,2015
1,45 to 54,Male,Knife or Sharp Implement,Not Domestic Abuse,Sep-15,Murder,Solved,Tower Hamlets,Asian,5,5,1,2,1,Sep,2015
1,20 to 24,Male,Blunt Implement,Not Domestic Abuse,Nov-15,Murder,Solved,Tower Hamlets,White,2,2,1,0,1,Nov,2015
1,35 to 44 ,Female,"Physical Assault, no weapon",Not Domestic Abuse,May-15,Murder,Solved,Redbridge,Asian,4,4,2,2,1,May,2015
1,13 to 19,Female,"Physical Assault, no weapon",Not Domestic Abuse,May-15,Murder,Solved,Redbridge,Asian,1,1,2,2,1,May,2015
1,13 to 19,Female,"Physical Assault, no weapon",Domestic Abuse,May-15,Murder,Solved,Redbridge,Asian,1,1,2,2,1,May,2015
1,65 and over,Male,Knife or Sharp Implement,Domestic Abuse,Sep-15,Murder,Solved,Redbridge,White,7,7,1,0,1,Sep,2015
1,45 to 54,Female,Knife or Sharp Implement,Domestic Abuse,Sep-15,Murder,Solved,Redbridge,White,5,5,2,0,1,Sep,2015
1,45 to 54,Male,Knife or Sharp Implement,Not Domestic Abuse,Oct-15,Murder,Solved,Redbridge,White,5,5,1,0,1,Oct,2015
1,13 to 19,Male,Knife or Sharp Implement,Not Domestic Abuse,Jan-15,Murder,Solved,Hackney,Black,1,1,1,1,1,Jan,2015
1,20 to 24,Male,Knife or Sharp Implement,Not Domestic Abuse,Feb-15,Murder,Solved,Ealing,White,2,2,1,0,1,Feb,2015
1,35 to 44 ,Male,Shooting,Not Domestic Abuse,Aug-15,Murder,Unsolved,Hackney,Black,4,4,1,1,0,Aug,2015
1,13 to 19,Male,Knife or Sharp Implement,Not Domestic Abuse,Sep-15,Murder,Solved,Hackney,Black,1,1,1,1,1,Sep,2015
1,25 to 34,Male,Shooting,Not Domestic Abuse,Sep-15,Murder,Solved,Hackney,Black,3,3,1,1,1,Sep,2015
1,35 to 44 ,Male,Knife or Sharp Implement,Domestic Abuse,Oct-15,Murder,Solved,Hackney,Black,4,4,1,1,1,Oct,2015
1,25 to 34,Male,Knife or Sharp Implement,Not Domestic Abuse,Apr-15,Murder,Solved,Waltham Forest,White,3,3,1,0,1,Apr,2015
1,35 to 44 ,Male,Knife or Sharp Implement,Not Domestic Abuse,Apr-15,Murder,Solved,Waltham Forest,White,4,4,1,0,1,Apr,2015
1,45 to 54,Male,Shooting,Not Domestic Abuse,Sep-15,Murder,Solved,Waltham Forest,White,5,5,1,0,1,Sep,2015
1,65 and over,Male,"Physical Assault, no weapon",Domestic Abuse,Sep-15,Murder,Solved,Ealing,White,7,7,1,0,1,Sep,2015
1,25 to 34,Male,Other Methods Of Killing,Not Domestic Abuse,Sep-15,Murder,Solved,Barking & Dagenham,White,3,3,1,0,1,Sep,2015
1,20 to 24,Male,Other Methods Of Killing,Not Domestic Abuse,Oct-15,Murder,Solved,Barking & Dagenham,White,2,2,1,0,1,Oct,2015
1,35 to 44 ,Male,Other Methods Of Killing,Not Domestic Abuse,Nov-15,Corporate Manslaughter,Solved,Barking & Dagenham,White,4,4,1,0,1,Nov,2015
1,13 to 19,Male,Knife or Sharp Implement,Not Domestic Abuse,Jan-15,Murder,Solved,Enfield,Black,1,1,1,1,1,Jan,2015
1,25 to 34,Male,Knife or Sharp Implement,Not Domestic Abuse,Jul-15,Murder,Solved,Enfield,Black,3,3,1,1,1,Jul,2015
1,35 to 44 ,Male,Knife or Sharp Implement,Not Domestic Abuse,Aug-15,Murder,Solved,Enfield,White,4,4,1,0,1,Aug,2015
1,25 to 34,Female,"Physical Assault, no weapon",Not Domestic Abuse,Sep-15,Murder,Solved,Enfield,Black,3,3,2,1,1,Sep,2015
1,45 to 54,Male,"Physical Assault, no weapon",Not Domestic Abuse,Sep-15,Murder,Solved,Enfield,Black,5,5,1,1,1,Sep,2015
1,20 to 24,Female,Knife or Sharp Implement,Domestic Abuse,Dec-15,Murder,Solved,Enfield,Black,2,2,2,1,1,Dec,2015
1,25 to 34,Male,Knife or Sharp Implement,Not Domestic Abuse,Feb-15,Murder,Solved,Newham,White,3,3,1,0,1,Feb,2015
1,55 to 64,Male,"Physical Assault, no weapon",Not Domestic Abuse,Mar-15,Murder,Solved,Ealing,White,6,6,1,0,1,Mar,2015
1,65 and over,Female,Knife or Sharp Implement,Domestic Abuse,Jun-15,Murder,Solved,Newham,White,7,7,2,0,1,Jun,2015
1,25 to 34,Female,Knife or Sharp Implement,Domestic Abuse,Jul-15,Murder,Solved,Ealing,White,3,3,2,0,1,Jul,2015
1,55 to 64,Male,Other Methods Of Killing,Not Domestic Abuse,Dec-15,Murder,Solved,Newham,Asian,6,6,1,2,1,Dec,2015
1,0 to 12,Female,Knife or Sharp Implement,Not Domestic Abuse,Mar-15,Murder,Solved,Kensington & Chelsea,Black,0,0,2,1,1,Mar,2015
1,45 to 54,Male,Knife or Sharp Implement,Domestic Abuse,Mar-15,Murder,Solved,Kensington & Chelsea,Black,5,5,1,1,1,Mar,2015
1,25 to 34,Male,Other Methods Of Killing,Not Domestic Abuse,Apr-15,Manslaughter,Unsolved,Ealing,White,3,3,1,0,0,Apr,2015
1,45 to 54,Female,Knife or Sharp Implement,Not Domestic Abuse,Aug-15,Murder,Solved,Kensington & Chelsea,White,5,5,2,0,1,Aug,2015
1,45 to 54,Female,Blunt Implement,Domestic Abuse,Nov-15,Murder,Unsolved,Kensington & Chelsea,White,5,5,2,0,0,Nov,2015
1,0 to 12,Female,Not known/Not Recorded ,Not Domestic Abuse,Jan-15,Murder,Solved,Hammersmith & Fulham,White,0,0,2,0,1,Jan,2015
1,25 to 34,Female,Other Methods Of Killing,Domestic Abuse,Mar-15,Murder,Solved,Hammersmith & Fulham,White,3,3,2,0,1,Mar,2015
1,13 to 19,Male,Knife or Sharp Implement,Not Domestic Abuse,Jan-15,Murder,Solved,Westminster,Other,1,1,1,3,1,Jan,2015
1,55 to 64,Female,Knife or Sharp Implement,Domestic Abuse,Feb-15,Murder,Solved,Westminster,Other,6,6,2,3,1,Feb,2015
1,65 and over,Male,Knife or Sharp Implement,Domestic Abuse,Feb-15,Murder,Solved,Westminster,Other,7,7,1,3,1,Feb,2015
1,20 to 24,Female,Not known/Not Recorded ,Domestic Abuse,May-15,Murder,Solved,Brent,White,2,2,2,0,1,May,2015
1,35 to 44 ,Female,Other Methods Of Killing,Not Domestic Abuse,Sep-15,Manslaughter,Solved,Westminster,White,4,4,2,0,1,Sep,2015
1,25 to 34,Male,Knife or Sharp Implement,Domestic Abuse,Nov-15,Murder,Solved,Westminster,White,3,3,1,0,1,Nov,2015
1,20 to 24,Male,Knife or Sharp Implement,Not Domestic Abuse,Apr-16,Murder,Unsolved,Wandsworth,Black,2,2,1,1,0,Apr,2016
1,13 to 19,Male,Knife or Sharp Implement,Not Domestic Abuse,Jun-16,Murder,Unsolved,Wandsworth,Black,1,1,1,1,0,Jun,2016
1,35 to 44 ,Male,Knife or Sharp Implement,Not Domestic Abuse,Aug-16,Murder,Unsolved,Wandsworth,Other,4,4,1,3,0,Aug,2016
1,35 to 44 ,Male,"Physical Assault, no weapon",Not Domestic Abuse,Feb-16,Corporate Manslaughter,Solved,Kingston Upon Thames,White,4,4,1,0,1,Feb,2016
1,35 to 44 ,Male,Knife or Sharp Implement,Domestic Abuse,Mar-16,Murder,Solved,Ealing,Asian,4,4,1,2,1,Mar,2016
1,25 to 34,Male,Knife or Sharp Implement,Not Domestic Abuse,Apr-16,Murder,Solved,Hounslow,Asian,3,3,1,2,1,Apr,2016
1,35 to 44 ,Male,Knife or Sharp Implement,Not Domestic Abuse,Jan-16,Murder,Solved,Hillingdon,Asian,4,4,1,2,1,Jan,2016
1,13 to 19,Male,Knife or Sharp Implement,Not Domestic Abuse,Aug-16,Murder,Solved,Hillingdon,White,1,1,1,0,1,Aug,2016
1,25 to 34,Female,Not known/Not Recorded ,Not Domestic Abuse,Oct-16,Murder,Solved,Hillingdon,Asian,3,3,2,2,1,Oct,2016
1,55 to 64,Male,Blunt Implement,Not Domestic Abuse,Dec-16,Murder,Solved,Hillingdon,Asian,6,6,1,2,1,Dec,2016
1,0 to 12,Male,Other Methods Of Killing,Not Domestic Abuse,Dec-16,Murder,Unsolved,Hillingdon,White,0,0,1,0,0,Dec,2016
1,0 to 12,Male,Other Methods Of Killing,Not Domestic Abuse,Mar-16,Murder,Unsolved,Lambeth,Not Reported/Not Known,0,0,1,4,0,Mar,2016
1,13 to 19,Male,Knife or Sharp Implement,Not Domestic Abuse,Oct-16,Murder,Unsolved,Ealing,Black,1,1,1,1,0,Oct,2016
1,25 to 34,Male,Knife or Sharp Implement,Not Domestic Abuse,Jan-16,Murder,Solved,Merton,White,3,3,1,0,1,Jan,2016
1,25 to 34,Male,Shooting,Not Domestic Abuse,Mar-16,Murder,Solved,Brent,Black,3,3,1,1,1,Mar,2016
1,20 to 24,Male,Blunt Implement,Not Domestic Abuse,Jun-16,Murder,Solved,Brent,Black,2,2,1,1,1,Jun,2016
1,35 to 44 ,Male,Knife or Sharp Implement,Not Domestic Abuse,Aug-16,Murder,Solved,Brent,White,4,4,1,0,1,Aug,2016
1,13 to 19,Male,Knife or Sharp Implement,Not Domestic Abuse,Oct-16,Murder,Solved,Brent,Other,1,1,1,3,1,Oct,2016
1,25 to 34,Male,Shooting,Not Domestic Abuse,Oct-16,Murder,Solved,Ealing,Black,3,3,1,1,1,Oct,2016
1,20 to 24,Male,Shooting,Not Domestic Abuse,Nov-16,Murder,Unsolved,Brent,Black,2,2,1,1,0,Nov,2016
1,65 and over,Female,Other Methods Of Killing,Not Domestic Abuse,Dec-16,Manslaughter,Unsolved,Brent,White,7,7,2,0,0,Dec,2016
1,0 to 12,Male,Other Methods Of Killing,Not Domestic Abuse,Apr-16,Manslaughter,Solved,Harrow,Black,0,0,1,1,1,Apr,2016
1,13 to 19,Male,Knife or Sharp Implement,Not Domestic Abuse,Nov-16,Murder,Solved,Harrow,Black,1,1,1,1,1,Nov,2016
1,0 to 12,Male,Other Methods Of Killing,Not Domestic Abuse,Feb-16,Murder,Solved,Camden,White,0,0,1,0,1,Feb,2016
1,0 to 12,Female,Other Methods Of Killing,Not Domestic Abuse,Mar-16,Murder,Solved,Camden,Asian,0,0,2,2,1,Mar,2016
1,45 to 54,Female,Knife or Sharp Implement,Domestic Abuse,May-16,Murder,Solved,Camden,Black,5,5,2,1,1,May,2016
1,35 to 44 ,Male,Knife or Sharp Implement,Not Domestic Abuse,May-16,Murder,Solved,Camden,Black,4,4,1,1,1,May,2016
1,45 to 54,Male,Knife or Sharp Implement,Domestic Abuse,Aug-16,Murder,Solved,Camden,White,5,5,1,0,1,Aug,2016
1,55 to 64,Female,Knife or Sharp Implement,Not Domestic Abuse,Aug-16,Murder,Solved,Camden,White,6,6,2,0,1,Aug,2016
1,20 to 24,Male,Shooting,Not Domestic Abuse,Dec-16,Murder,Solved,Camden,Black,2,2,1,1,1,Dec,2016
1,45 to 54,Female,"Physical Assault, no weapon",Domestic Abuse,Dec-16,Murder,Solved,Islington,Black,5,5,2,1,1,Dec,2016
1,20 to 24,Male,Knife or Sharp Implement,Not Domestic Abuse,Mar-16,Murder,Solved,Barnet,Asian,2,2,1,2,1,Mar,2016
1,45 to 54,Male,Knife or Sharp Implement,Not Domestic Abuse,Apr-16,Murder,Solved,Barnet,White,5,5,1,0,1,Apr,2016
1,65 and over,Male,Other Methods Of Killing,Not Domestic Abuse,Apr-16,Manslaughter,Unsolved,Barnet,White,7,7,1,0,0,Apr,2016
1,20 to 24,Male,Shooting,Not Domestic Abuse,Sep-16,Murder,Solved,Barnet,Black,2,2,1,1,1,Sep,2016
1,55 to 64,Female,Shooting,Not Domestic Abuse,Sep-16,Murder,Solved,Barnet,Black,6,6,2,1,1,Sep,2016
1,25 to 34,Male,Knife or Sharp Implement,Not Domestic Abuse,Mar-16,Murder,Solved,Ealing,White,3,3,1,0,1,Mar,2016
1,25 to 34,Male,Knife or Sharp Implement,Not Domestic Abuse,Jul-16,Murder,Solved,Ealing,Asian,3,3,1,2,1,Jul,2016
1,25 to 34,Male,Knife or Sharp Implement,Domestic Abuse,Sep-16,Murder,Solved,Ealing,White,3,3,1,0,1,Sep,2016
1,13 to 19,Male,Knife or Sharp Implement,Not Domestic Abuse,Dec-16,Murder,Solved,Ealing,White,1,1,1,0,1,Dec,2016
1,25 to 34,Female,Knife or Sharp Implement,Domestic Abuse,Feb-16,Murder,Solved,Islington,White,3,3,2,0,1,Feb,2016
1,25 to 34,Male,Shooting,Not Domestic Abuse,Aug-16,Murder,Unsolved,Islington,Black,3,3,1,1,0,Aug,2016
1,20 to 24,Male,Knife or Sharp Implement,Not Domestic Abuse,Oct-16,Murder,Solved,Ealing,Black,2,2,1,1,1,Oct,2016
1,25 to 34,Male,Knife or Sharp Implement,Domestic Abuse,Feb-16,Murder,Solved,Haringey,White,3,3,1,0,1,Feb,2016
1,25 to 34,Male,Knife or Sharp Implement,Not Domestic Abuse,Aug-16,Murder,Solved,Haringey,White,3,3,1,0,1,Aug,2016
1,13 to 19,Male,Shooting,Not Domestic Abuse,Aug-16,Murder,Unsolved,Haringey,Black,1,1,1,1,0,Aug,2016
1,35 to 44 ,Male,Knife or Sharp Implement,Not Domestic Abuse,Sep-16,Murder,Solved,Haringey,Black,4,4,1,1,1,Sep,2016
1,25 to 34,Male,Knife or Sharp Implement,Not Domestic Abuse,Oct-16,Murder,Solved,Haringey,Black,3,3,1,1,1,Oct,2016
